t,value,y_true,anomaly_type
5892,25.530694101745,0,normal
5893,25.224407407661406,0,normal
5894,24.778140819134602,0,normal
5895,24.699361363475628,0,normal
5896,25.034581207667184,0,normal
5897,25.491804714361532,0,normal
5898,25.013730500176607,0,normal
5899,25.039989617284593,0,normal
5900,24.896635767926497,0,normal
5901,24.762765358467018,0,normal
5902,24.846858198119346,0,normal
5903,24.983617333396488,0,normal
5904,25.63436625995829,0,normal
5905,24.86886411929448,0,normal
5906,25.00336154189904,0,normal
5907,24.653676105357345,0,normal
5908,25.303933097905052,0,normal
5909,25.581348556146224,0,normal
5910,25.701814616759634,0,normal
5911,25.15064193227275,0,normal
5912,25.316260201051097,0,normal
5913,25.042262117681144,0,normal
5914,25.33199454395479,0,normal
5915,25.26341869969776,0,normal
5916,25.178124376816445,0,normal
5917,25.22684617527899,0,normal
5918,25.36937945919073,0,normal
5919,25.08775486929802,0,normal
5920,25.1251615538237,0,normal
5921,25.921788314794547,0,normal
5922,26.339683949189467,0,normal
5923,24.790278371788883,0,normal
5924,24.784734440979893,0,normal
5925,24.922097111043744,0,normal
5926,25.280015430618818,0,normal
5927,25.695952478863514,0,normal
5928,25.59038754194693,0,normal
5929,25.438881214107752,0,normal
5930,25.59776136797256,0,normal
5931,25.125406765013366,0,normal
5932,25.320581580500328,0,normal
5933,25.426117410059252,0,normal
5934,24.816328009586694,0,normal
5935,25.001284252577854,0,normal
5936,25.032909872228373,0,normal
5937,25.802841422015234,0,normal
5938,25.610935523150452,0,normal
5939,25.772746713420524,0,normal
5940,24.807921910011753,0,normal
5941,24.965751592584677,0,normal
5942,25.839791199651277,0,normal
5943,24.478296027123527,0,normal
5944,26.09480630028873,0,normal
5945,24.890749897334103,0,normal
5946,25.972468145164765,0,normal
5947,25.294680721731428,0,normal
5948,26.084591105275603,0,normal
5949,26.963139412745022,0,normal
5950,24.785379520891066,0,normal
5951,25.987506774356195,0,normal
5952,25.00072570861613,0,normal
5953,25.90926249975106,0,normal
5954,25.67033918296869,0,normal
5955,25.819382799712965,0,normal
5956,25.417145612804784,0,normal
5957,26.10831497682995,0,normal
5958,25.230961692812002,0,normal
5959,26.321093642961017,0,normal
5960,25.6747998707286,0,normal
5961,25.291412056072723,0,normal
5962,26.50437820183044,0,normal
5963,25.85330810373171,0,normal
5964,26.657067528794993,0,normal
5965,26.396249589411973,0,normal
5966,25.602068613458602,0,normal
5967,25.900876234029035,0,normal
5968,25.996757832787925,0,normal
5969,26.57225942649156,0,normal
5970,26.15006545346969,0,normal
5971,26.058820116667242,0,normal
5972,25.92152015984159,0,normal
5973,25.994342082446774,0,normal
5974,26.549418359579626,0,normal
5975,26.04200377276752,0,normal
5976,25.895386063355456,0,normal
5977,25.84036843246848,0,normal
5978,25.857374308024905,0,normal
5979,25.53067354405794,0,normal
5980,25.80391565366992,0,normal
5981,26.715909744415384,0,normal
5982,26.046299572216412,0,normal
5983,26.423023135280598,0,normal
5984,25.16199636672599,0,normal
5985,26.392985085099074,0,normal
5986,26.113201917477074,0,normal
5987,25.997170047860376,0,normal
5988,26.27405348936223,0,normal
5989,26.015183018852714,0,normal
5990,25.37572670555353,0,normal
5991,26.605859118321963,0,normal
5992,26.34576972754363,0,normal
5993,26.134507754189777,0,normal
5994,25.88505167294149,0,normal
5995,25.694942735810766,0,normal
5996,26.38372136411555,0,normal
5997,26.950737608264074,0,normal
5998,26.39774294845959,0,normal
5999,25.774404828029294,0,normal
6000,26.42850704307088,0,normal
6001,26.32799160976923,0,normal
6002,26.7057320412403,0,normal
6003,26.613510806328666,0,normal
6004,25.1871084109419,0,normal
6005,26.610070938086693,0,normal
6006,26.001035466174862,0,normal
6007,25.844105250003,0,normal
6008,26.34769304458964,0,normal
6009,26.597672464260548,0,normal
6010,25.787107543998598,0,normal
6011,26.735264885362817,0,normal
6012,26.768718159954474,0,normal
6013,26.492036584464373,0,normal
6014,26.13597513369708,0,normal
6015,26.100966672654383,0,normal
6016,26.912698639683484,0,normal
6017,25.907359066459016,0,normal
6018,26.947072939410305,0,normal
6019,26.46455578584189,0,normal
6020,26.50156624643721,0,normal
6021,25.86584328696008,0,normal
6022,26.499483591220166,0,normal
6023,26.812609702067764,0,normal
6024,26.041529919738874,0,normal
6025,26.784379798053525,0,normal
6026,26.62927471784167,0,normal
6027,26.344824638544896,0,normal
6028,26.952765724080948,0,normal
6029,25.738475761871946,0,normal
6030,26.766444962053914,0,normal
6031,27.283852972206034,0,normal
6032,27.22027430625198,0,normal
6033,26.808349619241696,0,normal
6034,26.539796085013332,0,normal
6035,26.41410026823938,0,normal
6036,26.555115148257084,0,normal
6037,26.901583669819438,0,normal
6038,26.368849535169335,0,normal
6039,27.002313706832574,0,normal
6040,27.560116200019756,0,normal
6041,26.689517060008672,0,normal
6042,26.183841200814236,0,normal
6043,26.19094025899291,0,normal
6044,27.04661354312566,0,normal
6045,26.71914800922468,0,normal
6046,27.100747856678836,0,normal
6047,26.543440542456754,0,normal
6048,27.095932000491704,0,normal
6049,26.70706071772539,0,normal
6050,26.483985909389332,0,normal
6051,26.623104497431644,0,normal
6052,26.311107593201434,0,normal
6053,27.59200757190116,0,normal
6054,26.763954282250904,0,normal
6055,27.066464629624743,0,normal
6056,26.599971937654388,0,normal
6057,26.399917553476303,0,normal
6058,26.733013950564832,0,normal
6059,27.27282891027352,0,normal
6060,26.629753081552693,0,normal
6061,26.495434961033506,0,normal
6062,26.91134334408264,0,normal
6063,27.054184422154204,0,normal
6064,27.517040121143474,0,normal
6065,27.006634151526423,0,normal
6066,27.127871673400875,0,normal
6067,27.163032775959255,0,normal
6068,26.419071948930902,0,normal
6069,26.49980794102141,0,normal
6070,26.456352075312964,0,normal
6071,26.36172917448118,0,normal
6072,27.21735528695052,0,normal
6073,27.019682121310645,0,normal
6074,26.93985805945184,0,normal
6075,25.875277295855245,0,normal
6076,27.738765549574655,0,normal
6077,26.56298346474391,0,normal
6078,27.745441306862023,0,normal
6079,26.348949951526482,0,normal
6080,26.60752274608287,0,normal
6081,26.05508637561987,0,normal
6082,27.08472522028546,0,normal
6083,26.502927715587777,0,normal
6084,26.517691641336345,0,normal
6085,26.401253254357936,0,normal
6086,27.264474119682504,0,normal
6087,27.241296561392037,0,normal
6088,27.684609455694922,0,normal
6089,26.688503782949663,0,normal
6090,27.053210388621103,0,normal
6091,26.452750391660018,0,normal
6092,26.837176260223593,0,normal
6093,26.766266659462158,0,normal
6094,27.16210315027,0,normal
6095,27.385555691456652,0,normal
6096,27.37750281984063,0,normal
6097,26.64618573792307,0,normal
6098,27.38483759812954,0,normal
6099,26.969861416363525,0,normal
6100,26.859606954322146,0,normal
6101,26.707896528872347,0,normal
6102,26.76908735092102,0,normal
6103,27.691652852864806,0,normal
6104,27.119262335674506,0,normal
6105,27.06761852186017,0,normal
6106,26.894255804250108,0,normal
6107,27.978831741806403,0,normal
6108,27.523635202644773,0,normal
6109,26.714301808727456,0,normal
6110,26.894281197138547,0,normal
6111,26.918934863855252,0,normal
6112,27.063791815297407,0,normal
6113,26.725667834908766,0,normal
6114,27.182304900889132,0,normal
6115,27.588138443770823,0,normal
6116,26.482281676624737,0,normal
6117,26.55680877636654,0,normal
6118,26.815043415424157,0,normal
6119,26.83373279067165,0,normal
6120,27.807886349898375,0,normal
6121,27.409137480498494,0,normal
6122,27.38604133394594,0,normal
6123,26.902329527131343,0,normal
6124,26.893218668622787,0,normal
6125,26.42663491433783,0,normal
6126,27.319491049430244,0,normal
6127,27.2025995183293,0,normal
6128,27.519864192077904,0,normal
6129,26.920325795861146,0,normal
6130,26.94704333831802,0,normal
6131,27.070775421626784,0,normal
6132,27.358423370642374,0,normal
6133,26.41239015950331,0,normal
6134,27.293615890049132,0,normal
6135,26.98961722465722,0,normal
6136,26.572887566339862,0,normal
6137,26.160932235546916,0,normal
6138,26.938522183914294,0,normal
6139,27.570439094687323,0,normal
6140,27.659375134933068,0,normal
6141,27.129704288808014,0,normal
6142,27.77031381292835,0,normal
6143,26.966198102516305,0,normal
6144,27.362464230831815,0,normal
6145,26.79832405777125,0,normal
6146,26.77055585378039,0,normal
6147,26.70287613802238,0,normal
6148,26.147058068245776,0,normal
6149,27.48340193015512,0,normal
6150,26.709112997880514,0,normal
6151,26.64229703058789,0,normal
6152,26.487896115507223,0,normal
6153,26.875058992817173,0,normal
6154,27.659023463255707,0,normal
6155,27.787867703778996,0,normal
6156,26.282644952654856,0,normal
6157,26.801754023299537,0,normal
6158,26.526237677426455,0,normal
6159,27.331669558441664,0,normal
6160,27.04723173953417,0,normal
6161,26.674132701723966,0,normal
6162,26.953862103389515,0,normal
6163,26.72984426228669,0,normal
6164,27.56239546609939,0,normal
6165,27.131272708022568,0,normal
6166,27.176116780359614,0,normal
6167,25.83702564898754,0,normal
6168,26.87258919880417,0,normal
6169,27.728007971492566,0,normal
6170,27.420501108058783,0,normal
6171,26.146446601507776,0,normal
6172,26.755052213074965,0,normal
6173,26.394862117045864,0,normal
6174,27.554865226133533,0,normal
6175,26.96299805086556,0,normal
6176,26.552938185265187,0,normal
6177,26.868396892616754,0,normal
6178,25.806372545818697,0,normal
6179,26.409827117631533,0,normal
6180,26.852789955109202,0,normal
6181,27.170791488747614,0,normal
6182,26.050212728915287,0,normal
6183,26.668401559187263,0,normal
6184,27.218771663988015,0,normal
6185,26.22825821995811,0,normal
6186,26.894363474921303,0,normal
6187,26.82283966082203,0,normal
6188,27.475870352402264,0,normal
6189,26.691641078374616,0,normal
6190,26.708541736613324,0,normal
6191,27.112561510593384,0,normal
6192,26.233343114256026,0,normal
6193,26.66874373727793,0,normal
6194,26.567931049472577,0,normal
6195,26.687690089060155,0,normal
6196,27.07556101313728,0,normal
6197,26.950716640441232,0,normal
6198,26.422342865382756,0,normal
6199,26.76916947983496,0,normal
6200,27.303250860680862,0,normal
6201,26.367022900093506,0,normal
6202,26.75004154728968,0,normal
6203,26.60702705543239,0,normal
6204,26.65131679281796,0,normal
6205,26.016394353069785,0,normal
6206,27.22501242607946,0,normal
6207,26.34292783733768,0,normal
6208,27.054970283117576,0,normal
6209,26.387775487979933,0,normal
6210,34.65112409894333,1,spike
6211,27.104880547427342,0,normal
6212,27.008705886431148,0,normal
6213,26.686051576996753,0,normal
6214,26.8983911474037,0,normal
6215,26.469768227939124,0,normal
6216,26.57301357045879,0,normal
6217,26.30279518312214,0,normal
6218,26.920068445213936,0,normal
6219,26.27198803665846,0,normal
6220,27.134240362047283,0,normal
6221,26.40458233772168,0,normal
6222,26.529771514022507,0,normal
6223,26.815625460430237,0,normal
6224,26.51216044441611,0,normal
6225,26.373846215282658,0,normal
6226,26.471309651108957,0,normal
6227,26.83107066958983,0,normal
6228,26.19854173208717,0,normal
6229,26.403242293408265,0,normal
6230,26.44782163460388,0,normal
6231,26.779426432192935,0,normal
6232,26.38345537030162,0,normal
6233,27.136430273268868,0,normal
6234,26.34012846555712,0,normal
6235,26.297220045397655,0,normal
6236,26.313346798160993,0,normal
6237,25.844485963900787,0,normal
6238,25.945751629884928,0,normal
6239,26.137392594327853,0,normal
6240,26.79312562512892,0,normal
6241,26.31459515783273,0,normal
6242,26.122957570805795,0,normal
6243,26.79631678908323,0,normal
6244,26.914979578889692,0,normal
6245,26.785385948838957,0,normal
6246,25.930639822876397,0,normal
6247,26.06233806578925,0,normal
6248,26.974412686685792,0,normal
6249,26.333774151986546,0,normal
6250,26.118586958661567,0,normal
6251,26.501216193798744,0,normal
6252,26.604955800003708,0,normal
6253,25.961535673089713,0,normal
6254,26.26589120489493,0,normal
6255,26.536659589199562,0,normal
6256,25.689761893280156,0,normal
6257,26.146577206384187,0,normal
6258,25.68356674855646,0,normal
6259,25.723495546495656,0,normal
6260,25.879214634897284,0,normal
6261,26.28275142429352,0,normal
6262,25.950465762548575,0,normal
6263,25.80720127094881,0,normal
6264,26.074406797204727,0,normal
6265,25.582139318919722,0,normal
6266,26.199508367997435,0,normal
6267,26.4675279349053,0,normal
6268,25.970201489396818,0,normal
6269,25.90765735979748,0,normal
6270,26.124851176075737,0,normal
6271,25.150769823408826,0,normal
6272,26.16349186178387,0,normal
6273,27.176051475901673,0,normal
6274,25.87268418470508,0,normal
6275,25.860487679755654,0,normal
6276,26.191889273991404,0,normal
6277,26.538814343245672,0,normal
6278,26.256829499156705,0,normal
6279,24.990687242267214,0,normal
6280,26.06430397288221,0,normal
6281,26.853658018120438,0,normal
6282,26.059731246703947,0,normal
6283,25.334710545500442,0,normal
6284,25.89500752865909,0,normal
6285,25.25565330352513,0,normal
6286,26.24663063520811,0,normal
6287,25.356665784541768,0,normal
6288,25.75415491459712,0,normal
6289,25.36671335885965,0,normal
6290,25.47654357214254,0,normal
6291,26.274810305522628,0,normal
6292,25.70689026294222,0,normal
6293,25.42691413769949,0,normal
6294,25.17752233337342,0,normal
6295,24.871882271294563,0,normal
6296,25.104931192728632,0,normal
6297,25.635039247034356,0,normal
6298,25.967092975482196,0,normal
6299,25.335534892258668,0,normal
6300,26.17250134622035,0,normal
6301,25.241824842277445,0,normal
6302,25.418094410125086,0,normal
6303,25.065875777740164,0,normal
6304,25.8783521016777,0,normal
6305,26.305326468973615,0,normal
6306,24.74580442742763,0,normal
6307,25.296209846400142,0,normal
6308,25.924664850243616,0,normal
6309,24.823988019094468,0,normal
6310,25.613388489755625,0,normal
6311,25.859188195034154,0,normal
6312,25.385711224203686,0,normal
6313,25.558281613935783,0,normal
6314,26.026230639974177,0,normal
6315,26.084870530474138,0,normal
6316,25.264280481960977,0,normal
6317,25.059621233705023,0,normal
6318,24.888023197221447,0,normal
6319,25.630181947275183,0,normal
6320,24.674005603094088,0,normal
6321,25.10494456137312,0,normal
6322,25.230247565326156,0,normal
6323,24.97110758216953,0,normal
6324,25.26731339459016,0,normal
6325,26.164207410459625,0,normal
6326,25.072719858160603,0,normal
6327,24.930094995578212,0,normal
6328,25.493228995269934,0,normal
6329,25.165710135608226,0,normal
6330,25.628333120194824,0,normal
6331,25.101138043697905,0,normal
6332,24.91850027701627,0,normal
6333,24.286928880948818,0,normal
6334,24.335017278454227,0,normal
6335,24.23106737675819,0,normal
6336,25.09946192797605,0,normal
6337,24.385149925129078,0,normal
6338,25.414548502700242,0,normal
6339,24.906628742795213,0,normal
6340,24.779012969670124,0,normal
6341,24.521248727344215,0,normal
6342,25.089743017265583,0,normal
6343,24.501035232880614,0,normal
6344,24.41062442683689,0,normal
6345,25.26200363334016,0,normal
6346,24.91034727975918,0,normal
6347,24.656309654078044,0,normal
6348,24.98858503563531,0,normal
6349,24.717263161639806,0,normal
6350,24.84852274635925,0,normal
6351,24.350154251961204,0,normal
6352,25.486577986952504,0,normal
6353,24.40804524229996,0,normal
6354,25.24372435435974,0,normal
6355,24.527145139969722,0,normal
6356,24.90685699859003,0,normal
6357,24.858983996662392,0,normal
6358,25.005263072419087,0,normal
6359,24.191452346806425,0,normal
6360,24.939087493844895,0,normal
6361,25.22849318096284,0,normal
6362,24.367476719931716,0,normal
6363,24.465826134341615,0,normal
6364,24.223508333128517,0,normal
6365,24.275209621500696,0,normal
6366,25.079204587537703,0,normal
6367,23.973747581027705,0,normal
6368,23.979354729633584,0,normal
6369,24.981278809524646,0,normal
6370,24.56740965875276,0,normal
6371,25.146366286312908,0,normal
6372,24.098627043567408,0,normal
6373,24.30985604897109,0,normal
6374,23.975571065818112,0,normal
6375,24.277618085220745,0,normal
6376,23.491072610587228,0,normal
6377,24.455065054128553,0,normal
6378,24.290803450771744,0,normal
6379,24.11868155674316,0,normal
6380,23.965806689974738,0,normal
6381,23.74425959273991,0,normal
6382,24.37341526698321,0,normal
6383,23.5940235465638,0,normal
6384,24.24730824686538,0,normal
6385,24.85238206277302,0,normal
6386,24.596823384528403,0,normal
6387,23.380538938186415,0,normal
6388,23.747832640531275,0,normal
6389,24.111008715517364,0,normal
6390,23.894179393019705,0,normal
6391,23.3423571883381,0,normal
6392,24.036037125446743,0,normal
6393,23.857659596169338,0,normal
6394,24.60711685261856,0,normal
6395,23.719780654815974,0,normal
6396,24.267924435190487,0,normal
6397,23.27350455095881,0,normal
6398,23.348719298249854,0,normal
6399,24.028137569311266,0,normal
6400,24.152481917760188,0,normal
6401,23.315516777364675,0,normal
6402,23.687556925429085,0,normal
6403,23.104714612457872,0,normal
6404,23.564247286208044,0,normal
6405,23.950862274098796,0,normal
6406,23.42143710459323,0,normal
6407,23.475103761152337,0,normal
6408,23.10206681255633,0,normal
6409,23.27387951857898,0,normal
6410,24.215676141784883,0,normal
6411,23.52078199823138,0,normal
6412,23.069840972509,0,normal
6413,23.323979505147694,0,normal
6414,22.790014008386333,0,normal
6415,23.002390915521104,0,normal
6416,23.931233785814694,0,normal
6417,23.309121779570734,0,normal
6418,24.101397839720658,0,normal
6419,23.28593221466923,0,normal
6420,23.28862041370267,0,normal
6421,23.53828546000005,0,normal
6422,22.191784431828896,0,normal
6423,23.32166302793973,0,normal
6424,23.19893710499618,0,normal
6425,23.791768630148034,0,normal
6426,23.562023576944988,0,normal
6427,22.701451669282246,0,normal
6428,23.63053849694814,0,normal
6429,23.00749053154178,0,normal
6430,22.72934733472765,0,normal
6431,23.148661605575175,0,normal
6432,22.9673840451566,0,normal
6433,23.642529603534527,0,normal
6434,23.142024594593586,0,normal
6435,23.066652678435045,0,normal
6436,23.323242698913806,0,normal
6437,23.378709105058533,0,normal
6438,23.23356133184633,0,normal
6439,23.466446172050734,0,normal
6440,23.12065829794462,0,normal
6441,22.922753938469135,0,normal
6442,23.329854076360817,0,normal
6443,22.776302983097402,0,normal
6444,22.80442093173901,0,normal
6445,23.458199086757247,0,normal
6446,23.396769484607912,0,normal
6447,22.723146953853234,0,normal
6448,22.52340042943365,0,normal
6449,23.268480995896454,0,normal
6450,22.981756637599688,0,normal
6451,22.766187069580305,0,normal
6452,22.489558744060876,0,normal
6453,22.729328118775044,0,normal
6454,22.56629657377334,0,normal
6455,22.287564380208416,0,normal
6456,22.583225914439815,0,normal
6457,22.616077981871786,0,normal
6458,22.338040180277492,0,normal
6459,22.82800920209415,0,normal
6460,22.960283892884924,0,normal
6461,22.810973726134286,0,normal
6462,22.290771124553636,0,normal
6463,22.681847441541223,0,normal
6464,22.38894470548242,0,normal
6465,21.841696421391017,0,normal
6466,22.583315004628936,0,normal
6467,22.35089853864412,0,normal
6468,23.308082315375767,0,normal
6469,22.83178371014037,0,normal
6470,22.511543110711617,0,normal
6471,22.304954779310613,0,normal
6472,22.248975274424616,0,normal
6473,21.76020708237364,0,normal
6474,21.444281517326075,0,normal
6475,21.769043837095758,0,normal
6476,22.077169669362686,0,normal
6477,21.23222809990648,0,normal
6478,21.834901182804987,0,normal
6479,21.931769944285083,0,normal
6480,21.922829378605844,0,normal
6481,21.722495403189903,0,normal
6482,21.828764574533363,0,normal
6483,22.633113720059487,0,normal
6484,22.186601635965392,0,normal
6485,21.67581220851237,0,normal
6486,21.85078447644919,0,normal
6487,21.84499182191222,0,normal
6488,21.527331454102544,0,normal
6489,21.50506133410713,0,normal
6490,22.195126560192886,0,normal
6491,21.601210884164338,0,normal
6492,21.30945833063962,0,normal
6493,21.708297980110892,0,normal
6494,21.750980648021823,0,normal
6495,20.89292349750508,0,normal
6496,21.64394131037473,0,normal
6497,21.98567313387344,0,normal
6498,21.797221275569516,0,normal
6499,22.486903397405875,0,normal
6500,22.073692856964357,0,normal
6501,22.13109468325001,0,normal
6502,22.649836167320192,0,normal
6503,21.811354141093908,0,normal
6504,21.55161910016817,0,normal
6505,21.854196465334933,0,normal
6506,21.219325468913596,0,normal
6507,21.464425040508793,0,normal
6508,21.14060111463183,0,normal
6509,21.537239255123804,0,normal
6510,21.09564707035848,0,normal
6511,21.06001700424227,0,normal
6512,21.478568256886316,0,normal
6513,21.23649814706522,0,normal
6514,20.498991712287477,0,normal
6515,20.666208911636694,0,normal
6516,20.767971078214277,0,normal
6517,20.852149798424165,0,normal
6518,21.34958408026586,0,normal
6519,21.249882186250208,0,normal
6520,21.56692641590059,0,normal
6521,21.42045994625195,0,normal
6522,21.526641888345658,0,normal
6523,21.31979801876221,0,normal
6524,21.138887857864994,0,normal
6525,21.47335158683443,0,normal
6526,21.379989333498948,0,normal
6527,21.14129466909849,0,normal
6528,21.47793696092194,0,normal
6529,20.00986439777196,0,normal
6530,20.810686105097762,0,normal
6531,20.783267471965143,0,normal
6532,21.345390101495532,0,normal
6533,21.491629655279354,0,normal
6534,20.261776432636367,0,normal
6535,21.385113796917746,0,normal
6536,20.330890225368943,0,normal
6537,20.321826603297378,0,normal
6538,20.663466254352407,0,normal
6539,20.608789614563772,0,normal
6540,20.091621195933975,0,normal
6541,20.953879839329385,0,normal
6542,20.944655200610473,0,normal
6543,21.073501889140104,0,normal
6544,20.45751997789275,0,normal
6545,20.594112121633838,0,normal
6546,20.57684407718601,0,normal
6547,21.243309891472492,0,normal
6548,19.413538007777483,0,normal
6549,20.14361021885984,0,normal
6550,20.507784561817576,0,normal
6551,20.050549022004855,0,normal
6552,20.360686885216815,0,normal
6553,20.39285214192219,0,normal
6554,20.159505052235335,0,normal
6555,20.427694410591933,0,normal
6556,20.6325244943729,0,normal
6557,20.266147140118107,0,normal
6558,20.158796143576996,0,normal
6559,20.253220165544032,0,normal
6560,20.296035855824538,0,normal
6561,19.582399388478773,0,normal
6562,20.442698549776065,0,normal
6563,20.057259596010496,0,normal
6564,20.721890948864583,0,normal
6565,20.433349254394045,0,normal
6566,20.64463987251081,0,normal
6567,19.751932128298193,0,normal
6568,19.987534598667708,0,normal
6569,19.61889712936598,0,normal
6570,19.813631354602833,0,normal
6571,20.576413750508213,0,normal
6572,20.650468366500412,0,normal
6573,19.57615656682353,0,normal
6574,19.832074143602412,0,normal
6575,19.96492022634119,0,normal
6576,20.20969237467824,0,normal
6577,19.251616353740246,0,normal
6578,19.294469865218527,0,normal
6579,20.111689269861824,0,normal
6580,19.116432152618238,0,normal
6581,19.697577615814936,0,normal
6582,19.92142290604874,0,normal
6583,20.003183156506708,0,normal
6584,19.760601472281532,0,normal
6585,19.651399694619332,0,normal
6586,20.115986500559767,0,normal
6587,19.87273877647025,0,normal
6588,19.480390852521676,0,normal
6589,19.734870971977006,0,normal
6590,19.853677320665106,0,normal
6591,20.36837646162166,0,normal
6592,19.976327208942745,0,normal
6593,20.1283813509018,0,normal
6594,19.379121573515445,0,normal
6595,19.394542715123272,0,normal
6596,19.490961012754234,0,normal
6597,19.508627233859972,0,normal
6598,19.143836105250397,0,normal
6599,20.034456210024477,0,normal
6600,19.862507321770174,0,normal
6601,19.368027025807326,0,normal
6602,19.728161889246486,0,normal
6603,19.541865068149608,0,normal
6604,19.721913040044512,0,normal
6605,18.87758447089825,0,normal
6606,19.33841774714129,0,normal
6607,19.354891359467242,0,normal
6608,19.60903829645642,0,normal
6609,19.089731546615766,0,normal
6610,18.322710224188477,0,normal
6611,18.87162970053132,0,normal
6612,19.261568963973854,0,normal
6613,19.293272264823987,0,normal
6614,19.923000433600826,0,normal
6615,19.464434911165224,0,normal
6616,19.245836483227762,0,normal
6617,19.182209128589854,0,normal
6618,19.618833834910383,0,normal
6619,18.92316506171108,0,normal
6620,19.085198747592973,0,normal
6621,18.687766635091855,0,normal
6622,19.67324486314564,0,normal
6623,19.244949857724592,0,normal
6624,18.787264420136076,0,normal
6625,19.00687114294366,0,normal
6626,19.238949149303597,0,normal
6627,18.91729359872446,0,normal
6628,18.786342191110283,0,normal
6629,18.72102752983626,0,normal
6630,19.100985947986178,0,normal
6631,18.80490161036572,0,normal
6632,18.74940064057772,0,normal
6633,18.37931805142868,0,normal
6634,18.92769693631167,0,normal
6635,18.807108541340725,0,normal
6636,18.73395537196071,0,normal
6637,18.925199683738462,0,normal
6638,19.128029248149996,0,normal
6639,19.092652012206592,0,normal
6640,19.01637557414944,0,normal
6641,18.682335601442006,0,normal
6642,18.53518542397259,0,normal
6643,18.327861370046314,0,normal
6644,18.491670029890006,0,normal
6645,18.72036012922096,0,normal
6646,18.38161586581588,0,normal
6647,18.718246470087255,0,normal
6648,18.2773976303743,0,normal
6649,17.98300392944607,0,normal
6650,18.95904752137874,0,normal
6651,18.425467934188962,0,normal
6652,18.264433627286845,0,normal
6653,18.14578646962701,0,normal
6654,18.73668317809006,0,normal
6655,19.101640861231406,0,normal
6656,18.374723047746997,0,normal
6657,18.43406818425991,0,normal
6658,18.933353636678603,0,normal
6659,17.76499670708795,0,normal
6660,19.26046355123233,0,normal
6661,19.43596463170301,0,normal
6662,17.360465520238847,0,normal
6663,18.388743157976702,0,normal
6664,18.124977741114478,0,normal
6665,18.291528425783774,0,normal
6666,18.215032450425525,0,normal
6667,18.692108512201962,0,normal
6668,18.307464640228073,0,normal
6669,17.97328706714159,0,normal
6670,18.254003140320222,0,normal
6671,18.514088335128584,0,normal
6672,17.82005400817358,0,normal
6673,17.620487704659077,0,normal
6674,19.06158796083356,0,normal
6675,17.993101124055077,0,normal
6676,18.180783126340554,0,normal
6677,18.062330526860634,0,normal
6678,18.4264802536327,0,normal
6679,18.90223000921266,0,normal
6680,18.41102909887461,0,normal
6681,17.557723947283378,0,normal
6682,17.597508267813545,0,normal
6683,17.977732813902755,0,normal
6684,18.016260246235174,0,normal
6685,17.42108179893918,0,normal
6686,18.423981694918815,0,normal
6687,17.64817462244369,0,normal
6688,18.666555745705583,0,normal
6689,18.784095447940853,0,normal
6690,17.94322355215763,0,normal
6691,18.204872099049716,0,normal
6692,17.523338005374303,0,normal
6693,18.252497300469667,0,normal
6694,17.79073594976239,0,normal
6695,17.542181461138366,0,normal
6696,17.848481032824065,0,normal
6697,17.76513227570169,0,normal
6698,17.808661424794675,0,normal
6699,18.30596835198482,0,normal
6700,17.599422297056293,0,normal
6701,18.595081454643175,0,normal
6702,17.35865353709312,0,normal
6703,18.522533085857717,0,normal
6704,17.45751899957323,0,normal
6705,17.851559145472617,0,normal
6706,17.64380633316184,0,normal
6707,17.690393029923847,0,normal
6708,18.136506721481766,0,normal
6709,18.404053709625124,0,normal
6710,18.268572097362267,0,normal
6711,17.61873919187673,0,normal
6712,17.842783830401924,0,normal
6713,17.44473133666595,0,normal
6714,17.34950405319967,0,normal
6715,17.276246673232688,0,normal
6716,17.548461951473566,0,normal
6717,17.812139361565393,0,normal
6718,16.93645868944732,0,normal
6719,17.67161293739017,0,normal
6720,18.285616364230947,0,normal
6721,18.117105077406165,0,normal
6722,17.42348400080094,0,normal
6723,17.088108300922904,0,normal
6724,17.820172475777845,0,normal
6725,16.698735199157237,0,normal
6726,18.059317749709916,0,normal
6727,17.51945438137533,0,normal
6728,18.327126608380773,0,normal
6729,16.89362145178755,0,normal
6730,17.941551546414246,0,normal
6731,17.524059368956756,0,normal
6732,17.421897166469325,0,normal
6733,16.99651928574835,0,normal
6734,17.77298013245235,0,normal
6735,17.79544541291397,0,normal
6736,18.22943644484608,0,normal
6737,17.90908585297574,0,normal
6738,17.258873780001743,0,normal
6739,17.085538961503385,0,normal
6740,16.93042560251891,0,normal
6741,18.057936369130392,0,normal
6742,17.148287820795026,0,normal
6743,18.042647007480863,0,normal
6744,17.651668194798486,0,normal
6745,17.564771812595904,0,normal
6746,17.301321747494715,0,normal
6747,17.67968394778974,0,normal
6748,17.400659649825304,0,normal
6749,17.25068343617133,0,normal
6750,17.66837925210285,0,normal
6751,17.324085025112613,0,normal
6752,17.05412459344831,0,normal
6753,17.60526211249131,0,normal
6754,17.331698453394004,0,normal
6755,17.54490660273358,0,normal
6756,17.159937257505657,0,normal
6757,16.850060151919784,0,normal
6758,18.02005474987484,0,normal
6759,17.93707538469301,0,normal
6760,17.664439769464135,0,normal
6761,17.14838592734622,0,normal
6762,17.176057021941347,0,normal
6763,17.841878931950227,0,normal
6764,17.140269551420896,0,normal
6765,17.021722771318892,0,normal
